data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,ssd_interface,ssd_geracao_pcie,ssd_capacidade_gb,ssd_notebook
2026-05-16,ssd,885086,"SSD Kingston PCIe NV3, 2TB, NVMe, Leitura 6000MB/s, Gravação 5000MB/s - SNV3SM3/2T0",0.0,2105.87,1789.99,15,0,0,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/885086/ssd-kingston-pcie-nv3-2tb-nvme-leitura-6000mb-s-gravacao-5000mb-s-snv3sm3-2t0,NVMe,,2048.0,False
2026-05-16,ssd,657511,"SSD Corsair MP700 ELITE 1TB, with heatsink NVMe PCIe M.2, Leitura até 10.000MB/s, Preto - CSSD-F1000GBMP700EHS",0.0,3058.81,2599.99,15,0,0,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/657511/ssd-corsair-mp700-elite-1tb-with-heatsink-nvme-pcie-m-2-leitura-ate-10-000mb-s-preto-cssd-f1000gbmp700ehs,NVMe,,1024.0,False
2026-05-16,ssd,128074,"SSD Lexar NQ100, SATA, 240GB, 2.5"", Leitura: 550MB/s, Gravação: 445MB/s, Cinza - LNQ100X240G-RNNNG",642.23,642.23,545.9,15,5,199,True,Lexar,Hardware/SSD/SSD SATA,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/128074/ssd-lexar-nq100-sata-240gb-2-5-leitura-550mb-s-gravacao-445mb-s-cinza-lnq100x240g-rnnng,SATA,,240.0,False
2026-05-16,ssd,534686,"SSD Externo Portátil Sandisk, 1TB, USB, Leitura: 800MB/s, Preto e Laranja - SDSSDE30-1T00-G26",1294.1,1294.1,1099.98,15,5,25,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/534686/ssd-externo-portatil-sandisk-1tb-usb-leitura-800mb-s-preto-e-laranja-sdssde30-1t00-g26,,,1024.0,False
2026-05-16,ssd,272330,"SSD Kingston KC3000, 512 GB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7000 MB/s, Gravação: 3900 MB/s, Preto - SKC3000S/512G",2117.63,2117.63,1799.99,15,5,54,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/272330/ssd-kingston-kc3000-512-gb-m-2-2280-pcie-4-0-x4-nvme-leitura-7000-mb-s-gravacao-3900-mb-s-preto-skc3000s-512g,NVMe,4.0,512.0,False
2026-05-16,ssd,1003642,"SSD 500gb M.2 2280 Nvme PCie Gen 4.0 Sandisk Sn3000, Leitura/gravação 5000/4100mb/s, Wds500g4g0e",0.0,699.0,657.06,6,0,0,True,WD,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1003642/ssd-500gb-m-2-2280-nvme-pcie-gen-4-0-sandisk-sn3000-leitura-gravacao-5000-4100mb-s-wds500g4g0e,NVMe,None,500.0,False
2026-05-16,ssd,903979,Ssd 256gb 2.5 Sata 3 560mbs Leit 530mbs Grav SGM256ST SGMAX,0.0,287.5,253.0,12,5,1,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/903979/ssd-256gb-2-5-sata-3-560mbs-leit-520mbs-grav-sgm256st-sgmax,SATA,,256.0,False
2026-05-16,ssd,696017,Case/gaveta Ugreen Para SSD Mvme Sata Com Usb-c 10gbps Prata - Cm767,0.0,160.0,131.2,18,5,1,True,Ugreen,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/696017/case-gaveta-ugreen-para-ssd-mvme-sata-com-usb-c-10gbps-prata-cm767,SATA,,10.0,False
2026-05-16,ssd,617616,"SSD Hiksemi 120GB 2,5"" Sata 3 - Hs-ssd-wave(s)/120g",0.0,196.0,160.72,18,0,0,True,Hiksemi,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/617616/ssd-hiksemi-120gb-2-5-sata-3-hs-ssd-wave-s-120g,SATA,,120.0,False
2026-05-16,ssd,571055,Case Gaveta Externa Ugreen Para SSD M.2 Nvme 10gbps Preta,0.0,150.0,123.0,18,0,0,True,Ugreen,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/571055/case-gaveta-externa-ugreen-para-ssd-m-2-nvme-10gbps-preta,NVMe,,10.0,False
2026-05-16,ssd,383896,"SSD Rise Mode Gamer Line, 1TB, SATA III, Leitura: 530MB/s, Gravação: 520MB/s, Preto - RM-SSD-1TB",1294.11,1294.11,1099.99,15,4,35,True,Rise Mode,Hardware/SSD/SSD SATA,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/383896/ssd-rise-mode-gamer-line-1tb-sata-iii-leitura-530mb-s-gravacao-520mb-s-preto-rm-ssd-1tb,SATA,,1024.0,False
2026-05-16,ssd,123182,"SSD Oxy 240GB, SATA3, LEITURA 550 MB/S, GRAVAÇÃO 350 MB/S",0.0,417.99,417.99,0,0,0,True,Oxy,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/123182/ssd-oxy-240gb-sata3-leitura-550-mb-s-gravacao-350-mb-s,SATA,,240.0,False
2026-05-16,ssd,617617,"SSD Hiksemi 240GB 2,5"" Sata 3 - Hs-ssd-wave(s)/240g",0.0,340.0,278.8,18,0,0,True,Hiksemi,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/617617/ssd-hiksemi-240gb-2-5-sata-3-hs-ssd-wave-s-240g,SATA,,240.0,False
2026-05-16,ssd,468390,"SSD Externo Portátil Sandisk 2TB, Leitura E Gravação 520MB/s - Sdssde30-2t00-g25",1859.0,1859.0,1859.0,0,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/468390/ssd-externo-portatil-sandisk-2tb-leitura-e-gravacao-520mb-s-sdssde30-2t00-g25,,,2048.0,False
2026-05-16,ssd,400812,"SSD 1TB Kingston Nv2, M.2 2280 PCIe, NVMe, Leitura 3500MB/s, Gravação 2100MB/s - Snv2s/1000g",997.0,997.0,987.03,1,5,182,True,Kingston,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/400812/ssd-1tb-kingston-nv2-m-2-2280-pcie-nvme-leitura-3500mb-s-gravacao-2100mb-s-snv2s-1000g,NVMe,,1024.0,False
2026-05-16,ssd,534687,"SSD Externo Portátil Sandisk, 2TB, USB, Leitura: 800MB/s, Preto e Laranja - SDSSDE30-2T00-G26",0.0,1999.99,1699.99,15,4,9,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/534687/ssd-externo-portatil-sandisk-2tb-usb-leitura-800mb-s-preto-e-laranja-sdssde30-2t00-g26,,,2048.0,False
2026-05-16,ssd,580076,Disco Sólido Interno Alltek SSD Atk-2.5 Sata Iii 256gb Preto,0.0,319.99,255.99,20,0,0,True,Alltek,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/580076/disco-solido-interno-alltek-ssd-atk-2-5-sata-iii-256gb-preto,SATA,,256.0,False
2026-05-16,ssd,902936,"SSD Redragon Blaze, 512GB, M.2 2280, NVMe PCIe Gen 4.0, Leitura 7050 MB/s, Gravação 4200 MB/s - GD-706",0.0,882.34,749.99,15,0,0,True,Redragon,Hardware/SSD/SSD PCIe NVMe,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/902936/ssd-redragon-blaze-512gb-m-2-2280-nvme-pcie-gen-4-0-leitura-7050-mb-s-gravacao-4200-mb-s-gd-706,NVMe,None,512.0,False
2026-05-16,ssd,459937,"SSD Kingston DC600M Mixed-Use, 1.92TB, SATA III, 2.5"", Leitura: 560 MB/s, Gravação: 530 MB/s, para Servidor, Preto - SEDC600M/1920G",0.0,6588.22,5599.99,15,4,3,True,Kingston,Hardware/SSD/SSD SATA,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/459937/ssd-kingston-dc600m-mixed-use-1-92tb-sata-iii-2-5-leitura-560-mb-s-gravacao-530-mb-s-para-servidor-preto-sedc600m-1920g,SATA,,94208.0,False
2026-05-16,ssd,351527,"SSD SanDisk, 1TB, SATA III, 2.5"", Leitura: 560MB/s, Gravação: 520MB/s, Preto - WDS100T3B0A",0.0,1999.99,1699.99,15,5,21,True,SanDisk,Hardware/SSD/SSD SATA,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/351527/ssd-sandisk-1tb-sata-iii-2-5-leitura-560mb-s-gravacao-520mb-s-preto-wds100t3b0a,SATA,,1024.0,False
2026-05-16,ssd,104416,"SSD  Adata Ultimate SU800 SATA, 1TB, 2.5"", Leitura: 550MB/s e Gravação: 500MB/s, Preto - ASU800SS-1TT-C",0.0,1588.22,1349.99,15,5,37,True,Adata,Hardware/SSD/SSD SATA,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/104416/ssd-adata-ultimate-su800-sata-1tb-2-5-leitura-550mb-s-e-gravacao-500mb-s-preto-asu800ss-1tt-c,SATA,,1024.0,False
2026-05-16,ssd,174032,"SSD Kingston 480GB A400, SATA, Leitura 500MB/s e Gravação 450MB/s - SA400S37/480G",0.0,625.99,582.17,7,5,10,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/174032/ssd-kingston-480gb-a400-sata-leitura-500mb-s-e-gravacao-450mb-s-sa400s37-480g,SATA,,480.0,False
2026-05-16,ssd,513298,"SSD Externo Sandisk 2tb, 800mbs, USB, Portátil, Grafite",1859.0,1859.0,1859.0,0,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/513298/ssd-externo-sandisk-2tb-800mbs-usb-portatil-grafite,,,2048.0,False
2026-05-16,ssd,999223,"SSD Samsung 870 EVO, 2TB, SATA III, Leitura 560MB/s, Gravação 530MB/s, 2.5 Polegadas - MZ-77E2T0B/AM",0.0,3411.75,2899.99,15,0,0,True,Samsung,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/999223/ssd-samsung-870-evo-2tb-sata-iii-leitura-560mb-s-gravacao-530mb-s-2-5-polegadas-mz-77e2t0b-am,SATA,,2048.0,False
2026-05-16,ssd,476239,"SSD Externo Kingston XS1000, 1TB, USB 3.2 Gen 2x2, Portátil, Leitura: 1050 MB/s, Gravação: 1050 MB/s, Preto - SXS1000/1000G",0.0,1176.46,999.99,15,5,155,True,Kingston,Hardware/SSD/SSD Externo / Portátil,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/476239/ssd-externo-kingston-xs1000-1tb-usb-3-2-gen-2x2-portatil-leitura-1050-mb-s-gravacao-1050-mb-s-preto-sxs1000-1000g,,None,1024.0,False
2026-05-16,ssd,338409,"SSD SanDisk, 240GB, M.2, Leitura: 545MB/s, Preto - WDS240G3G0B",752.93,752.93,639.99,15,4,78,True,SanDisk,Hardware/SSD/SSD M.2 SATA,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/338409/ssd-sandisk-240gb-m-2-leitura-545mb-s-preto-wds240g3g0b,NVMe,,240.0,False
2026-05-16,ssd,379760,"SSD SanDisk SN850X, 2TB, NVMe, Heatsink, M.2 2280 PCIe GEN4X4, Leitura:7300 MB/s e Gravação: 6600 MB/s, Preto, Compatível com PS5 - WDS200T2XHE",0.0,3376.46,2869.99,15,5,52,True,SanDisk,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/379760/ssd-sandisk-sn850x-2tb-nvme-heatsink-m-2-2280-pcie-gen4x4-leitura-7300-mb-s-e-gravacao-6600-mb-s-preto-compativel-com-ps5-wds200t2xhe,NVMe,None,2048.0,False
2026-05-16,ssd,551013,"SSD Lexar NS100, 1TB, SATA III, 2.5"", Leitura: 550MB/s, Cinza - LNS100-1TRBNA",0.0,1105.87,939.99,15,5,16,True,Lexar,Hardware/SSD/SSD SATA,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/551013/ssd-lexar-ns100-1tb-sata-iii-2-5-leitura-550mb-s-cinza-lns100-1trbna,SATA,,1024.0,False
2026-05-16,ssd,953924,"SSD Externo Portátil Kingston, 1TB, Dual USB-A/C, Leitura 1050 MB/s, Gravação 950 MB/s, USB 3.2 Gen 2 - SPSD/1TB",0.0,1999.99,1699.99,15,5,2,True,Kingston,Hardware/SSD/SSD Externo / Portátil,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/953924/ssd-externo-portatil-kingston-1tb-dual-usb-a-c-leitura-1050-mb-s-gravacao-950-mb-s-usb-3-2-gen-2-spsd-1tb,,None,1024.0,False
2026-05-16,ssd,620553,"SSD PCIe Corsair MP700 PRO SE, 4TB, M.2 NVMe, Leitura 14000MB/s e Gravação: 12000MB/s, Preto - CSSD-F4000GBMP700PNHS",5870.58,5870.58,4989.99,15,5,1,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/620553/ssd-pcie-corsair-mp700-pro-se-4tb-m-2-nvme-leitura-14000mb-s-e-gravacao-12000mb-s-preto-cssd-f4000gbmp700pnhs,NVMe,,4096.0,False
2026-05-16,ssd,893035,"SSD Gen4 Husky ThunderBoost, 1TB, M.2 NVMe, Leitura 5000 MB/s, Escrita 2700 MB/s - HSSD1000GEN4",1588.22,1588.22,1349.99,15,5,5,True,Husky,Hardware/SSD/SSD PCIe NVMe,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/893035/ssd-gen4-husky-thunderboost-1tb-m-2-nvme-leitura-5000-mb-s-escrita-2700-mb-s-hssd1000gen4,NVMe,None,1024.0,False
2026-05-16,ssd,275611,"SSD SanDisk SN350, 2TB, M.2 2280, PCIe, NVMe, Leitura: 3200MB/s, Gravação: 900MB/s, Verde - WDS200T3G0C",0.0,3294.11,2799.99,15,5,11,True,SanDisk,Hardware/SSD/SSD PCIe NVMe,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/275611/ssd-sandisk-sn350-2tb-m-2-2280-pcie-nvme-leitura-3200mb-s-gravacao-900mb-s-verde-wds200t3g0c,NVMe,,2048.0,False
2026-05-16,ssd,952104,"SSD 500gb Kingston Nv3, M.2 Nvme PCie 4.0 X4, Leitura 5.000mb/s, Gravação 3.000mb/s - Snv3s/500g",0.0,799.75,799.75,0,0,0,True,Kingston,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/952104/ssd-500gb-kingston-nv3-m-2-nvme-pcie-4-0-x4-leitura-6-000mb-s-gravacao-5-000mb-s-snv3s-500g,NVMe,4.0,500.0,False
2026-05-16,ssd,1032925,"SSD Wd Green 240GB 2,5 7mm Sata 3 - Wds240g3g0a",0.0,359.9,341.91,5,0,0,True,Importado,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1032925/ssd-wd-green-240gb-2-5-7mm-sata-3-wds240g3g0a,SATA,,240.0,False
2026-05-16,ssd,395362,"SSD Sandisk Sdssda-1t00-g27, Plus, 1TB, Sata Iii 6GB/s, Leitura 535mb/s, Gravação 350mb/s",920.0,920.0,828.0,10,5,8,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/395362/ssd-sandisk-sdssda-1t00-g27-plus-1tb-sata-iii-6gb-s-leitura-535mb-s-gravacao-350mb-s,SATA,,1024.0,False
2026-05-16,ssd,408099,"Case para SSD M.2 Ugreen, Duplo Protocolo, Nvme/sata 10GB - Uasp",0.0,170.0,139.4,18,5,1,True,Ugreen,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/408099/case-para-ssd-m-2-ugreen-duplo-protocolo-nvme-sata-10gb-uasp,NVMe,,10.0,False
2026-05-16,ssd,373623,"SSD Adata Legend 710, 512GB, M.2 2280 PCIe Gen3 x4 NVMe 1.4, Leitura 2400 Mb/s E Gravação 1600MB/s - Aleg-710-512gcs",0.0,911.1,819.99,10,5,3,True,Adata,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/373623/ssd-adata-legend-710-512gb-m-2-2280-pcie-gen3-x4-nvme-1-4-leitura-2400-mb-s-e-gravacao-1600mb-s-aleg-710-512gcs,NVMe,None,512.0,False
2026-05-16,ssd,514139,"SSD Kingston 480GB Dc600m, Para Data Center, 2.5p, SATA III 6GB/s - Sedc600m/480g",0.0,2099.0,1931.08,8,0,0,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/514139/ssd-kingston-480gb-dc600m-para-data-center-2-5p-sata-iii-6gb-s-sedc600m-480g,SATA,,480.0,False
2026-05-16,ssd,153810,"SSD XPG Spectrix S20G, 1TB, M.2 2280, PCIe Gen3x4, Leitura: 2500 MB/s e Gravação: 1800 MB/s, 3D NAND, RainboW - ASPECTRIXS20G-1T-C",0.0,1435.28,1219.99,15,5,23,True,XPG,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/153810/ssd-xpg-spectrix-s20g-1tb-m-2-2280-pcie-gen3x4-leitura-2500-mb-s-e-gravacao-1800-mb-s-3d-nand-rainbow-aspectrixs20g-1t-c,NVMe,None,1024.0,False
2026-05-16,ssd,657506,"SSD Externo Redragon Ignis, 1TB, USB-A e USB-C, Portátil, Leitura 450 MB/s, Preto - ED-204",0.0,1105.77,939.9,15,5,1,True,Redragon,Hardware/SSD/SSD Externo / Portátil,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/657506/ssd-externo-redragon-ignis-1tb-usb-a-e-usb-c-portatil-leitura-450-mb-s-preto-ed-204,,,1024.0,False
2026-05-16,ssd,542131,"SSD Corsair MP700 Pro, 1TB, M.2 NVMe, Leitura 11700MB/s e Gravação 9600MB/s, Preto - CSSD-F1000GBMP700PRO",0.0,2182.34,1854.99,15,5,3,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/542131/ssd-corsair-mp700-pro-1tb-m-2-nvme-leitura-11700mb-s-e-gravacao-9600mb-s-preto-cssd-f1000gbmp700pro,NVMe,,1024.0,False
2026-05-16,ssd,530469,Case Para SSD M2 USB 3.1 NGFF Type-C 10 Gbps Fy-855,0.0,48.9,43.03,12,3,15,True,FY,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/530469/case-para-ssd-m2-usb-3-1-ngff-type-c-10-gbps-fy-855,,,10.0,False
2026-05-16,ssd,375184,"SSD, Gigabyte, 1TB Sata3 2.5'', Leituras: 550mb/s E 500mb/s",0.0,899.0,854.05,5,0,0,True,Gigabyte,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/375184/ssd-gigabyte-1tb-sata3-2-5-leituras-550mb-s-e-500mb-s,SATA,,1024.0,False
2026-05-16,ssd,100016,"SSD Adata SU630, SATA, 480GB, Leitura: 520MB/s, Gravação: 450MB/s, Preto - ASU630SS-480GQ-R",823.52,823.52,699.99,15,5,56,True,Adata,Hardware/SSD/SSD SATA,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/100016/ssd-adata-su630-sata-480gb-leitura-520mb-s-gravacao-450mb-s-preto-asu630ss-480gq-r,SATA,,480.0,False
2026-05-16,ssd,679873,"SSD Sandisk SN3000, 500 GB, M.2 2280, PCIe, NVMe, Leitura 5000 MB/s, Gravação 4100 MB/s - WDS500G4G0E",0.0,1058.81,899.99,15,5,7,True,SanDisk,Hardware/SSD/SSD PCIe NVMe,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/679873/ssd-sandisk-sn3000-500-gb-m-2-2280-pcie-nvme-leitura-5000-mb-s-gravacao-4100-mb-s-wds500g4g0e,NVMe,,500.0,False
2026-05-16,ssd,729819,"SSD SanDisk SN7100 NVMe, 500GB,M.2 PCie, Gen4, Leitura 6.800MB/s e Gravação 5.800MB/s - WDS500G4X0E",0.0,1235.28,1049.99,15,5,3,True,SanDisk,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/729819/ssd-sandisk-sn7100-nvme-500gb-m-2-pcie-gen4-leitura-6-800mb-s-e-gravacao-5-800mb-s-wds500g4x0e,NVMe,None,500.0,False
2026-05-16,ssd,540170,"SSD Rise Mode 1TB, M.2 Nvme, Zeus Series, Leitura: 5200MB/s e Gravação: 4600MB/s - RM-SSD-1TB-M2-ZE",0.0,1294.11,1099.99,15,5,2,True,Rise Mode,Hardware/SSD/SSD PCIe NVMe,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/540170/ssd-rise-mode-1tb-m-2-nvme-zeus-series-leitura-5200mb-s-e-gravacao-4600mb-s-rm-ssd-1tb-m2-ze,NVMe,,1024.0,False
2026-05-16,ssd,272331,"SSD Kingston KC3000, 1TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7000 MB/s, Gravação: 6000 MB/s, Preto - SKC3000S/1024G",0.0,2388.22,2029.99,15,5,277,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/272331/ssd-kingston-kc3000-1tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7000-mb-s-gravacao-6000-mb-s-preto-skc3000s-1024g,NVMe,4.0,1024.0,False
2026-05-16,ssd,885084,"SSD Kingston NV3, 500GB, M.2 2230, NVMe PCIe 4.0, Leitura 6.000 MB/s, Gravação 5.000 MB/s - SNV3SM3/500G",0.0,1235.28,1049.99,15,5,3,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/885084/ssd-kingston-nv3-500gb-m-2-2230-nvme-pcie-4-0-leitura-6-000-mb-s-gravacao-5-000-mb-s-snv3sm3-500g,NVMe,4.0,500.0,True
2026-05-16,ssd,752218,"SSD Kingston FURY Renegade, 2048GB, G5, PCIe, M.2 NVMe, Leitura 14.700MBs e Gravação 14.000MBs, Compatível com PS5 - SFYR2S/2T0",0.0,4823.52,4099.99,15,5,11,True,Kingston,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/752218/ssd-kingston-fury-renegade-2048gb-g5-pcie-m-2-nvme-leitura-14-700mbs-e-gravacao-14-000mbs-compativel-com-ps5-sfyr2s-2t0,NVMe,,2048.0,False
2026-05-16,ssd,697859,"Hd SSD 480GB 2.5"" Nand Tronos",0.0,641.9,641.9,0,0,0,True,Tronos,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/697859/hd-ssd-480gb-2-5-nand-tronos,,,480.0,False
2026-05-16,ssd,542149,"SSD Corsair MP600 Elite, 2TB, M.2 NVMe, Leitura 7000MB/s e Gravação 6500MB/s, Preto - CSSD-F2000GBMP600EHS",0.0,3882.34,3299.99,15,5,10,True,Corsair,Hardware/SSD/SSD PCIe NVMe,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/542149/ssd-corsair-mp600-elite-2tb-m-2-nvme-leitura-7000mb-s-e-gravacao-6500mb-s-preto-cssd-f2000gbmp600ehs,NVMe,,2048.0,False
2026-05-16,ssd,1000060,"SSD Star, 480GB, Sata Iii, 6gb/s, St-400 Preto",0.0,469.9,469.9,0,0,0,True,STAR,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1000060/ssd-star-480gb-sata-iii-6gb-s-st-400-preto,SATA,,480.0,False
2026-05-16,ssd,459939,"SSD Kingston DC600M Mixed-Use, 7.68 TB, SATA III, 2.5"", Leitura: 560 MB/s, Gravação: 530 MB/s, para Servidor, Preto - SEDC600M/7680G",0.0,13294.11,11299.99,15,5,1,True,Kingston,Hardware/SSD/SSD SATA,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/459939/ssd-kingston-dc600m-mixed-use-7-68-tb-sata-iii-2-5-leitura-560-mb-s-gravacao-530-mb-s-para-servidor-preto-sedc600m-7680g,SATA,,69632.0,False
2026-05-16,ssd,483049,"SSD Win Memory 120GB, SATA 3, Leitura 520MB/s E Gravação 540MB/s, Preto - Swr120g",0.0,174.15,163.7,6,0,0,True,Win Memory,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/483049/ssd-win-memory-120gb-sata-3-leitura-520mb-s-e-gravacao-540mb-s-preto-swr120g,SATA,,120.0,False
2026-05-16,ssd,158852,"Drive SSD Sata3 2.5 Crucial, 240GB - CT240BX500SSD1",0.0,399.0,399.0,0,4,3,True,Crucial,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/158852/drive-ssd-sata3-2-5-crucial-240gb-ct240bx500ssd1,SATA,,240.0,False
2026-05-16,ssd,892500,"Dissipador de Calor para SSD Nvme, M.2 (2280), Com Ventilador, LED Infinito ARGB 5v 3 Pinos, Alumínio, Coolmoon CM-M2F",0.0,127.9,124.06,3,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/892500/dissipador-de-calor-para-ssd-nvme-m-2-2280-com-ventilador-led-infinito-argb-5v-3-pinos-aluminio-coolmoon-cm-m2f,NVMe,,,False
